Time,Ajay:RELB:X,Ajay:RELB:Y,Ajay:RELB:Z,Ajay:RSHO:X,Ajay:RSHO:Y,Ajay:RSHO:Z,Ajay:RFA1:X,Ajay:RFA1:Y,Ajay:RFA1:Z,Ajay:RFA2:X,Ajay:RFA2:Y,Ajay:RFA2:Z,Ajay:RFRA:X,Ajay:RFRA:Y,Ajay:RFRA:Z,Ajay:RH1:X,Ajay:RH1:Y,Ajay:RH1:Z,Ajay:RH2:X,Ajay:RH2:Y,Ajay:RH2:Z,Ajay:RH3:X,Ajay:RH3:Y,Ajay:RH3:Z,Ajay:RH4:X,Ajay:RH4:Y,Ajay:RH4:Z,Ajay:RH5:X,Ajay:RH5:Y,Ajay:RH5:Z,Ajay:RH6:X,Ajay:RH6:Y,Ajay:RH6:Z,Ajay:RIF1:X,Ajay:RIF1:Y,Ajay:RIF1:Z,Ajay:RIF2:X,Ajay:RIF2:Y,Ajay:RIF2:Z,Ajay:RIF3:X,Ajay:RIF3:Y,Ajay:RIF3:Z,Ajay:RPF1:X,Ajay:RPF1:Y,Ajay:RPF1:Z,Ajay:RPF2:X,Ajay:RPF2:Y,Ajay:RPF2:Z,Ajay:RPF3:X,Ajay:RPF3:Y,Ajay:RPF3:Z,Ajay:RRF1:X,Ajay:RRF1:Y,Ajay:RRF1:Z,Ajay:RRF2:X,Ajay:RRF2:Y,Ajay:RRF2:Z,Ajay:RRF3:X,Ajay:RRF3:Y,Ajay:RRF3:Z,Ajay:RRF4:X,Ajay:RRF4:Y,Ajay:RRF4:Z,Ajay:RTF1:X,Ajay:RTF1:Y,Ajay:RTF1:Z,Ajay:RTF2:X,Ajay:RTF2:Y,Ajay:RTF2:Z,Ajay:RTF3:X,Ajay:RTF3:Y,Ajay:RTF3:Z,Ajay:RTH1:X,Ajay:RTH1:Y,Ajay:RTH1:Z,Ajay:RTH2:X,Ajay:RTH2:Y,Ajay:RTH2:Z,Ajay:RTH3:X,Ajay:RTH3:Y,Ajay:RTH3:Z,Ajay:RUPA:X,Ajay:RUPA:Y,Ajay:RUPA:Z,Ajay:RWRA:X,Ajay:RWRA:Y,Ajay:RWRA:Z,Ajay:RWRB:X,Ajay:RWRB:Y,Ajay:RWRB:Z
0.2750,590.84,-338.54,34.083,448.5,-412.62,281.13,,,,475.18,-152.41,-10.132,508.16,-235.94,33.61,366.52,-106.66,-5.0033,352.59,-80.905,10.068,370.14,-60.778,12.151,391.88,-59.126,4.3591,412.38,-50.244,-11.135,425.25,-81.76,-11.638,310.24,-47.917,8.8657,293.12,-31.055,11.692,269.7,-7.4648,3.5107,390.63,-19.33,1.0014,377.2,7.1022,8.29,352.56,24.8,6.933,367.71,-23.623,12.094,359.64,-14.335,15.011,341.4,14.193,12.288,315,28.327,10.861,330.05,-20.499,15.9,308.66,4.107,16.188,287.88,21.964,10.897,334.07,-111.24,-32.785,309.39,-86.787,-29.69,289.65,-69.297,-31.393,517.6,-370.88,151.48,401.1,-141.01,-5.8318,448.08,-107.98,-15.128
0.2833,591.11,-338.24,33.92,448.97,-413.07,281.05,,,,475.51,-152.08,-10.13,508.47,-235.62,33.579,366.82,-106.43,-4.9455,352.85,-80.714,10.218,370.86,-60.282,12.728,392.23,-58.718,4.6371,412.88,-49.917,-10.74,425.45,-81.402,-11.577,310.53,-47.774,8.962,293.26,-30.93,11.789,269.81,-7.8923,3.6636,390.75,-19.002,1.1349,377.25,7.4596,8.4536,352.48,25.01,6.8765,367.74,-23.313,12.215,359.74,-14.059,15.106,341.35,14.359,12.263,314.93,28.411,10.885,330.15,-20.351,15.958,308.71,4.2557,16.242,287.79,22.032,10.976,334.35,-111.09,-32.669,309.63,-86.724,-29.49,289.71,-69.551,-30.87,517.94,-370.93,151.32,401.49,-140.7,-5.841,448.37,-107.59,-15.067
0.2917,591.4,-337.97,33.799,449.43,-413.48,280.92,,,,475.83,-151.78,-10.117,508.76,-235.31,33.558,367.13,-106.21,-4.8776,353.12,-80.516,10.431,372.97,-63.214,14.687,392.53,-58.313,4.9236,413.57,-49.56,-10.176,425.61,-81.065,-11.51,310.77,-47.673,9.0857,293.39,-30.773,11.831,269.93,-8.228,3.795,390.97,-18.758,1.3032,377.33,7.8084,8.659,352.29,25.162,6.7526,367.76,-23.028,12.347,359.83,-13.819,15.214,341.32,14.518,12.325,314.87,28.474,10.922,330.28,-20.23,15.996,308.76,4.3479,16.245,287.75,22.13,11.134,334.62,-110.93,-32.57,309.87,-86.68,-29.254,289.66,-70.118,-30.169,518.3,-371,151.14,401.85,-140.41,-5.8423,448.71,-107.25,-14.956
0.3000,591.67,-337.75,33.737,449.85,-413.82,280.6,,,,476.13,-151.45,-10.094,509.03,-235.03,33.544,367.42,-106.01,-4.7435,353.39,-80.314,10.619,375.72,-65.735,17.787,392.76,-58.073,5.1064,413.63,-49.169,-10.097,425.87,-80.731,-11.371,310.96,-47.553,9.1685,293.52,-30.639,11.779,269.89,-7.6346,3.6201,391.06,-18.456,1.4593,377.3,8.1001,8.7906,352.08,25.239,6.5997,367.83,-22.808,12.48,359.88,-13.569,15.332,341.31,14.722,12.404,314.77,28.534,10.946,330.33,-20.077,16.004,308.79,4.4122,16.267,287.73,22.187,11.17,334.96,-110.77,-32.424,310.06,-86.685,-29.017,289.73,-70.349,-29.667,518.67,-371.07,150.98,402.17,-140.1,-5.844,449.04,-106.93,-14.863
0.3083,591.95,-337.52,33.673,450.29,-414.13,280.33,,,,476.46,-151.15,-10.108,509.3,-234.75,33.533,367.64,-105.81,-4.5224,354.14,-80.081,10.516,380,-70.942,21.812,392.95,-57.862,5.2457,413.27,-48.864,-10.386,426.24,-80.348,-11.203,311.06,-47.419,9.2443,293.7,-30.525,11.753,269.86,-7.2557,3.5205,391.1,-18.162,1.596,377.25,8.3933,8.861,351.89,25.316,6.4864,367.94,-22.626,12.593,359.88,-13.333,15.452,341.3,14.88,12.429,314.66,28.605,10.956,330.39,-19.928,15.985,308.78,4.4663,16.252,287.7,22.137,11.052,335.32,-110.61,-32.24,310.35,-86.561,-28.692,289.94,-70.208,-29.417,519.02,-371.11,150.87,402.45,-139.79,-5.819,449.36,-106.59,-14.799
0.3167,592.21,-337.28,33.559,450.72,-414.44,280.23,,,,476.78,-150.87,-10.09,509.56,-234.48,33.51,367.9,-105.59,-4.3748,354.91,-79.84,10.405,383.88,-75.687,26.118,393.19,-57.535,5.4206,413.56,-48.616,-10.176,426.61,-79.945,-11.077,311.31,-47.287,9.3169,293.92,-30.434,11.789,269.87,-7.3844,3.5653,391.12,-17.856,1.6444,377.14,8.6598,8.8449,351.66,25.368,6.3662,368.14,-22.44,12.794,359.96,-13.145,15.529,341.3,14.983,12.434,314.59,28.649,10.953,330.48,-19.839,16.017,308.76,4.4947,16.182,287.67,22.068,10.991,335.61,-110.45,-32.113,310.76,-86.576,-28.395,290.22,-70.07,-29.222,519.36,-371.13,150.79,402.72,-139.49,-5.7421,449.69,-106.26,-14.741
0.3250,592.48,-337.06,33.508,451.15,-414.69,280.18,,,,477.08,-150.54,-10.061,509.84,-234.22,33.48,368.24,-105.36,-4.3269,354.67,-79.71,10.783,381.89,-72.387,23.924,393.51,-57.2,5.6327,414.31,-48.443,-9.681,426.86,-79.612,-11.068,311.6,-47.157,9.3571,294.14,-30.347,11.789,269.85,-7.2956,3.4582,391.06,-17.474,1.6129,376.91,8.8244,8.7963,351.35,25.364,6.2832,368.3,-22.154,13.013,360.09,-12.967,15.571,341.31,15.073,12.433,314.56,28.647,10.931,330.79,-19.871,16.287,308.8,4.5235,16.139,287.64,22.058,11.025,335.86,-110.32,-32.068,311.17,-86.59,-28.165,290.5,-69.951,-29.031,519.69,-371.11,150.7,403,-139.23,-5.6888,449.99,-105.95,-14.749
0.3333,592.78,-336.88,33.515,451.55,-414.87,280.11,,,,477.4,-150.24,-10.077,510.13,-233.94,33.467,368.58,-105.17,-4.3073,354.41,-79.632,11.112,376.16,-64.038,17.584,393.7,-57.001,5.7322,414.44,-48.218,-9.726,427.06,-79.328,-11.101,311.68,-47.051,9.4337,294.31,-30.266,11.758,269.88,-7.1903,3.3347,391.25,-17.289,1.7015,376.79,8.9884,8.8278,351.04,25.357,6.2574,368.28,-21.872,13.021,360.15,-12.8,15.624,341.3,15.118,12.452,314.53,28.605,10.922,331.07,-19.88,16.521,308.87,4.5578,16.125,287.7,22.063,11.094,336.14,-110.21,-32.035,311.09,-86.321,-28.098,290.76,-69.838,-28.916,520.02,-371.07,150.65,403.3,-138.98,-5.717,450.21,-105.68,-14.795
0.3417,593.08,-336.69,33.476,451.99,-415.05,280.14,,,,477.71,-149.99,-10.115,510.39,-233.7,33.46,368.88,-105.04,-4.3553,354.69,-79.527,11.131,372.21,-58.221,13.2,393.67,-56.864,5.6332,414.28,-47.797,-9.9003,427.33,-79.047,-11.056,311.8,-46.987,9.529,294.46,-30.231,11.774,269.97,-7.3281,3.37,391.59,-17.305,1.879,376.69,9.1624,8.8099,350.65,25.459,6.1308,368.28,-21.833,12.969,360.14,-12.677,15.652,341.18,15.274,12.558,314.46,28.553,10.943,330.65,-19.559,16.132,308.91,4.5851,16.108,287.71,22.052,11.272,336.46,-110.12,-32.023,311.65,-86.474,-27.942,291.02,-69.773,-28.867,520.34,-371.04,150.61,403.62,-138.74,-5.7769,450.45,-105.43,-14.765
0.3500,593.36,-336.49,33.441,452.45,-415.24,280.19,,,,478,-149.79,-10.093,510.62,-233.52,33.431,369.17,-104.93,-4.4317,354.96,-79.439,11.092,372.32,-58.092,13.295,393.57,-56.681,5.497,414.64,-47.451,-9.608,427.6,-78.812,-11.011,312.03,-46.957,9.5888,294.6,-30.218,11.806,270.12,-8.1174,3.6408,391.68,-17.166,1.9854,376.5,9.2783,8.7047,350.13,25.64,5.9335,368.34,-21.872,13.014,360.15,-12.618,15.662,340.94,15.561,12.702,314.34,28.493,10.963,331.38,-19.922,16.813,308.93,4.6018,16.108,287.61,21.954,11.365,336.77,-110.05,-32.081,311.98,-86.519,-27.87,291.27,-69.765,-28.814,520.69,-370.98,150.54,403.93,-138.53,-5.8534,450.71,-105.19,-14.721
0.3583,593.64,-336.3,33.465,452.84,-415.33,280.05,422.51,-170.37,-0.79395,478.23,-149.59,-9.992,510.82,-233.32,33.409,369.45,-104.82,-4.4835,355.15,-79.384,11.029,372.27,-58.666,12.946,393.79,-56.538,5.6145,415.07,-47.272,-9.2904,427.83,-78.617,-10.964,312.22,-46.949,9.6103,294.75,-30.205,11.82,270.31,-9.2122,4.0113,391.71,-16.974,2.0518,376.47,9.3345,8.7565,349.79,25.686,5.8159,368.35,-21.841,13.044,360.19,-12.6,15.674,340.78,15.672,12.73,314.19,28.404,10.965,331.66,-20.047,17.039,308.89,4.572,16.073,287.57,21.835,11.362,337.06,-110.01,-32.16,312.17,-86.514,-27.885,291.46,-69.767,-28.74,521.07,-370.9,150.5,404.23,-138.36,-5.9292,450.96,-104.96,-14.699
0.3667,593.94,-336.12,33.475,453.22,-415.37,279.96,422.84,-170.23,-0.96992,478.57,-149.36,-9.7721,511.03,-233.12,33.437,369.7,-104.77,-4.5074,355.27,-79.335,11.018,372.64,-57.891,13.32,394.33,-56.415,5.9756,415.26,-47.129,-9.1759,427.98,-78.5,-10.872,312.41,-46.927,9.5875,294.9,-30.188,11.85,270.39,-9.7097,4.2093,391.76,-16.897,2.1006,376.54,9.3515,8.937,349.6,25.635,5.7327,368.34,-21.784,13.023,360.2,-12.59,15.628,340.7,15.607,12.647,314.07,28.3,10.971,331.51,-19.907,16.795,308.87,4.5033,16.005,287.64,21.805,11.408,337.35,-110,-32.168,312.34,-86.522,-27.884,291.64,-69.749,-28.617,521.42,-370.8,150.5,404.52,-138.25,-5.9682,451.17,-104.78,-14.623
0.3750,594.26,-335.91,33.486,453.68,-415.42,280.13,423.11,-170.11,-1.041,478.98,-149.17,-9.4716,511.29,-232.98,33.493,369.87,-104.74,-4.5529,355.4,-79.267,11.035,373.02,-57.16,13.707,394.67,-56.281,6.1793,415.44,-47.01,-9.0225,428.03,-78.487,-10.8,312.55,-46.925,9.5725,295.04,-30.156,11.886,270.49,-9.61,4.1031,391.75,-16.862,2.1417,376.5,9.3653,9.0024,349.46,25.639,5.6577,368.41,-21.702,12.945,360.22,-12.566,15.564,340.61,15.531,12.563,313.94,28.211,10.985,331.14,-19.623,16.325,308.89,4.4619,15.969,287.78,21.795,11.419,337.59,-109.99,-32.095,312.51,-86.53,-27.805,291.84,-69.738,-28.491,521.76,-370.7,150.53,404.76,-138.19,-5.964,451.35,-104.63,-14.516
0.3833,594.59,-335.68,33.527,454.15,-415.41,280.31,423.3,-170.03,-0.9054,479.15,-149.1,-9.3713,511.56,-232.83,33.553,369.99,-104.69,-4.5405,355.53,-79.224,11.08,372.95,-57.485,13.637,394.7,-56.184,6.2138,415.6,-46.898,-8.8014,428.08,-78.462,-10.752,312.67,-46.913,9.6341,295.21,-30.108,11.909,270.68,-9.4684,3.9701,391.72,-16.816,2.1748,376.44,9.4157,8.9981,349.39,25.68,5.578,368.48,-21.598,12.838,360.29,-12.495,15.516,340.53,15.489,12.536,313.85,28.156,11.012,330.96,-19.485,16.097,308.9,4.4161,15.941,287.87,21.755,11.404,337.77,-110,-32.008,312.66,-86.578,-27.667,292.03,-69.766,-28.394,522.12,-370.56,150.58,404.93,-138.14,-5.9352,451.54,-104.51,-14.403
0.3917,594.93,-335.46,33.608,454.51,-415.31,280.29,423.47,-169.96,-0.74043,479.15,-149.03,-9.4765,511.82,-232.68,33.626,370.15,-104.71,-4.3372,355.59,-79.22,11.186,372.83,-57.79,13.626,394.58,-56.104,6.2976,415.7,-46.799,-8.6487,428.15,-78.398,-10.657,312.83,-46.829,9.7184,295.33,-30.093,11.922,270.74,-9.1618,3.9476,391.65,-16.75,2.1953,376.43,9.4915,9.0366,349.3,25.709,5.5017,368.42,-21.514,12.763,360.26,-12.392,15.36,340.49,15.471,12.558,313.84,28.14,11.056,330.98,-19.478,16.115,308.94,4.3659,15.927,287.89,21.728,11.418,337.92,-110.11,-31.91,312.73,-86.692,-27.46,292.2,-69.819,-28.256,522.49,-370.4,150.63,405.08,-138.08,-5.881,451.68,-104.42,-14.269
0.4000,595.3,-335.24,33.738,454.86,-415.19,280.27,423.66,-169.94,-0.65572,479.34,-148.87,-9.4053,512.09,-232.56,33.746,370.28,-104.74,-4.0614,355.69,-79.21,11.317,372.27,-55.079,14.434,394.52,-56.044,6.4885,415.87,-46.792,-8.468,428.25,-78.34,-10.483,312.91,-46.761,9.7714,295.39,-30.07,11.94,270.58,-8.5388,3.8818,391.55,-16.645,2.2705,376.42,9.5627,9.1041,349.18,25.721,5.4447,368.4,-21.472,12.76,359.96,-12.294,15.022,340.48,15.457,12.542,313.81,28.139,11.123,331.03,-19.458,16.154,309.03,4.4293,15.901,287.89,21.727,11.438,338.06,-110.29,-31.738,312.74,-86.828,-27.18,292.34,-69.888,-28.003,522.91,-370.23,150.73,405.27,-138.04,-5.7777,451.8,-104.33,-14.084
0.4083,595.7,-334.96,33.874,455.24,-415.05,280.38,423.78,-169.9,-0.49776,479.6,-148.67,-9.1947,512.36,-232.44,33.925,370.35,-104.73,-3.7878,355.83,-79.182,11.49,372.01,-52.97,16.174,394.65,-55.981,6.8365,416.1,-46.847,-8.1767,428.4,-78.277,-10.238,312.95,-46.722,9.8507,295.5,-29.96,11.984,271.05,-8.0951,3.7598,391.45,-16.518,2.3805,376.44,9.6536,9.1947,349.09,25.776,5.4099,368.5,-21.408,12.809,360.27,-12.195,14.872,340.46,15.471,12.485,313.77,28.138,11.187,331.1,-19.427,16.197,309.13,4.5864,15.87,287.91,21.699,11.356,338.18,-110.47,-31.48,312.78,-86.977,-26.891,292.47,-69.966,-27.697,523.38,-370.05,150.86,405.47,-137.99,-5.6251,451.95,-104.23,-13.865
0.4167,596.08,-334.63,34.031,455.64,-414.87,280.53,423.9,-169.82,-0.27886,479.79,-148.52,-8.9458,512.63,-232.27,34.145,370.4,-104.72,-3.5104,355.9,-79.143,11.708,370.17,-52.237,17.11,394.78,-55.881,7.203,416.01,-46.831,-8.0322,428.57,-78.16,-9.9596,313.19,-46.661,9.9504,295.59,-29.834,12.01,273.16,-7.4662,3.2302,391.33,-16.469,2.4732,376.43,9.7754,9.2673,349.16,25.864,5.4113,368.45,-21.322,12.836,359.9,-12.103,15.05,340.44,15.517,12.432,313.78,28.153,11.201,331.15,-19.389,16.222,309.22,4.668,15.876,287.92,21.609,11.224,338.23,-110.59,-31.194,312.81,-87.144,-26.6,292.54,-70.048,-27.457,523.81,-369.85,150.99,405.58,-137.94,-5.4258,452.08,-104.14,-13.719
0.4250,596.49,-334.26,34.198,456.05,-414.68,280.69,424.17,-169.74,-0.13558,480.12,-148.4,-8.5343,512.86,-232.07,34.369,370.43,-104.72,-3.2616,356.07,-79.112,11.903,368.99,-51.953,17.865,394.82,-55.774,7.4276,415.71,-46.706,-8.0342,428.69,-77.989,-9.7315,313.42,-46.545,10.05,295.68,-29.686,12.059,273.68,-7.1086,3.0696,391.21,-16.41,2.5333,376.41,9.894,9.3115,349.22,25.966,5.3952,368.42,-21.229,12.948,360.23,-12.003,14.741,340.43,15.57,12.399,313.82,28.187,11.193,331.19,-19.334,16.259,309.29,4.7016,15.879,287.92,21.56,11.181,338.28,-110.68,-30.925,312.84,-87.32,-26.271,292.5,-70.112,-27.283,524.24,-369.62,151.15,405.67,-137.88,-5.2031,452.16,-104.03,-13.584
0.4333,596.95,-333.89,34.359,456.44,-414.45,280.85,424.47,-169.66,0.026705,480.4,-148.26,-8.2068,513.12,-231.86,34.555,370.56,-104.69,-3.0586,356.27,-79.063,12.063,368.51,-52.182,18.461,394.97,-55.689,7.6692,415.57,-46.554,-7.9455,428.75,-77.826,-9.5657,313.35,-46.387,10.209,295.89,-29.461,12.155,273.68,-6.9199,3.0505,391.15,-16.217,2.5595,376.37,9.9771,9.3063,349.17,26.087,5.3593,368.59,-21.116,13.221,360.45,-11.893,14.727,340.43,15.614,12.404,313.84,28.24,11.211,331.2,-19.26,16.316,309.36,4.7789,15.912,287.97,21.629,11.148,338.38,-110.74,-30.723,313.5,-87.219,-26.946,292.42,-70.15,-27.139,524.7,-369.37,151.33,405.82,-137.82,-4.9752,452.26,-103.86,-13.369
0.4417,597.44,-333.5,34.565,456.8,-414.18,281.01,424.68,-169.56,0.23987,480.55,-148.02,-8.0215,513.42,-231.62,34.725,370.79,-104.62,-2.9019,356.2,-78.933,12.19,368.62,-52.823,18.916,395.17,-55.598,7.9783,415.8,-46.414,-7.6134,428.81,-77.738,-9.3416,313.26,-46.28,10.344,296.09,-29.25,12.189,272.81,-7.3638,3.339,391.2,-15.968,2.6343,376.31,10.078,9.2215,349.14,26.211,5.3832,373.07,-22,13.199,360.51,-11.76,14.84,340.42,15.69,12.435,313.86,28.3,11.244,331.19,-19.181,16.35,309.4,4.874,15.965,288.01,21.754,11.169,338.48,-110.75,-30.63,314.4,-86.827,-27.007,292.34,-70.154,-27.038,525.14,-369.04,151.5,406.01,-137.77,-4.7439,452.39,-103.66,-13.171
0.4500,597.93,-333.06,34.802,457.18,-413.88,281.29,424.85,-169.46,0.38229,480.7,-147.77,-7.8601,513.75,-231.32,34.926,370.96,-104.53,-2.8027,356.16,-78.773,12.344,369.17,-53.774,19.25,395.13,-55.475,8.1486,416.09,-46.259,-7.252,428.88,-77.675,-9.0729,313.38,-46.157,10.287,296.21,-29.084,12.185,272.56,-7.455,3.5059,391.31,-15.844,2.7771,376.28,10.266,9.2135,349.17,26.36,5.444,372.8,-22.167,12.72,360.56,-11.609,14.929,340.43,15.804,12.443,313.88,28.361,11.281,331.23,-19.093,16.371,309.45,4.9769,15.979,287.97,21.941,11.362,338.58,-110.73,-30.613,313.24,-87.04,-26.648,292.25,-70.076,-26.999,525.56,-368.62,151.7,406.13,-137.67,-4.5645,452.51,-103.5,-12.972
0.4583,598.4,-332.59,35.02,457.57,-413.55,281.55,425.11,-169.32,0.39064,480.85,-147.52,-7.7254,514.08,-231,35.135,371.06,-104.42,-2.7634,356.26,-78.653,12.518,370.06,-54.935,19.481,395.09,-55.333,8.2766,415.93,-46.082,-7.222,428.93,-77.543,-8.8719,313.52,-45.945,10.179,296.26,-28.929,12.236,272.64,-7.3008,3.5258,391.36,-15.825,2.9497,376.29,10.475,9.3378,349.17,26.519,5.4512,369.32,-21.747,12.105,360.58,-11.462,14.952,340.47,15.928,12.42,313.87,28.435,11.319,331.34,-18.998,16.376,309.49,5.0812,15.967,288.02,21.938,11.178,338.65,-110.64,-30.623,312.84,-87.038,-26.583,292.12,-69.947,-27.063,525.95,-368.15,151.93,406.26,-137.53,-4.4495,452.63,-103.33,-12.765
0.4667,598.88,-332.11,35.244,457.94,-413.19,281.7,425.38,-169.11,0.40119,481.04,-147.21,-7.5593,514.39,-230.69,35.328,371.13,-104.29,-2.7518,356.35,-78.576,12.597,371.17,-56.203,19.627,395.16,-55.172,8.4118,415.77,-45.915,-7.2707,428.98,-77.398,-8.7698,313.59,-45.773,10.208,296.29,-28.804,12.314,272.63,-7.4228,3.6005,391.42,-15.723,3.1208,376.28,10.644,9.4287,349.15,26.662,5.4145,367.12,-21.136,12.208,360.51,-11.278,15.079,340.52,16.101,12.409,313.84,28.516,11.329,331.41,-18.905,16.401,309.49,5.1987,15.963,288.02,21.974,11.126,338.73,-110.49,-30.647,312.88,-86.896,-26.664,292.05,-69.83,-27.216,526.31,-367.68,152.11,406.45,-137.36,-4.4059,452.74,-103.09,-12.638
0.4750,599.34,-331.59,35.479,458.3,-412.8,281.9,425.53,-168.86,0.52962,481.23,-146.91,-7.3855,514.66,-230.32,35.479,371.22,-104.12,-2.774,356.45,-78.508,12.562,372.36,-57.476,19.707,395.18,-55.013,8.4689,415.8,-45.759,-7.2222,429.05,-77.248,-8.7533,313.53,-45.753,10.323,296.33,-28.715,12.361,272.43,-7.8932,3.8067,391.48,-15.549,3.1898,376.3,10.858,9.4386,349.09,26.79,5.3789,368.01,-20.418,13.494,360.46,-11.097,15.249,340.52,16.307,12.41,313.83,28.604,11.322,331.38,-18.813,16.447,309.45,5.3255,15.975,288.03,22.045,11.131,338.89,-110.33,-30.718,312.94,-86.734,-26.745,292.03,-69.73,-27.323,526.68,-367.19,152.28,406.64,-137.17,-4.442,452.87,-102.82,-12.563
0.4833,599.77,-331.02,35.706,458.6,-412.34,281.95,425.68,-168.6,0.60497,481.39,-146.62,-7.3049,514.91,-229.91,35.584,371.24,-103.95,-2.8017,356.51,-78.4,12.472,373.52,-58.653,19.74,395.22,-54.866,8.4929,415.91,-45.57,-7.1235,429.14,-77.046,-8.7547,313.52,-45.728,10.377,296.36,-28.661,12.382,272.26,-8.1717,3.9355,391.57,-15.294,3.2061,376.41,11.099,9.4621,348.99,26.875,5.3519,368.37,-20.211,13.62,360.43,-11.049,15.142,340.52,16.458,12.392,313.84,28.693,11.359,331.39,-18.73,16.437,309.27,5.2072,16.147,288.04,22.118,11.103,339.1,-110.17,-30.806,312.97,-86.573,-26.817,292.08,-69.628,-27.373,527.04,-366.65,152.47,406.81,-136.97,-4.4978,453.01,-102.57,-12.521
0.4917,600.2,-330.49,35.921,458.91,-411.82,281.95,425.85,-168.38,0.64081,481.56,-146.34,-7.3529,515.17,-229.49,35.653,371.27,-103.8,-2.7853,356.65,-78.312,12.464,374.52,-59.631,19.744,395.32,-54.735,8.4791,416.07,-45.365,-7.02,429.23,-76.812,-8.7622,313.75,-45.565,10.285,296.42,-28.621,12.402,272.18,-7.6434,3.753,391.7,-14.997,3.2711,376.47,11.266,9.5105,348.95,26.933,5.3034,368.51,-20.161,13.529,360.44,-10.983,15.184,340.7,16.432,12.409,313.83,28.773,11.405,331.43,-18.674,16.422,309.1,5.0414,16.312,288.04,22.163,11.076,339.28,-110.03,-30.873,313.01,-86.479,-26.848,292.2,-69.54,-27.428,527.39,-366.09,152.66,406.98,-136.76,-4.5407,453.13,-102.32,-12.514
0.5000,600.61,-329.96,36.095,459.23,-411.28,282.11,426.03,-168.19,0.68996,481.76,-146.07,-7.4258,515.48,-229.08,35.704,371.45,-103.72,-2.7679,356.9,-78.272,12.521,375.25,-60.31,19.739,395.39,-54.597,8.4311,416.08,-45.217,-7.077,429.35,-76.59,-8.814,313.95,-45.451,10.216,296.48,-28.61,12.404,272.07,-5.9918,3.1467,391.69,-14.864,3.2819,376.48,11.398,9.4996,349.03,27.039,5.2518,368.65,-20.048,13.651,360.4,-10.852,15.461,340.88,16.416,12.464,313.83,28.844,11.404,331.43,-18.625,16.43,309.11,5.0683,16.32,288.04,22.152,11.08,339.42,-109.97,-30.951,313.19,-86.564,-26.84,292.31,-69.504,-27.49,527.72,-365.51,152.83,407.12,-136.57,-4.6023,453.23,-102.09,-12.547
0.5083,601,-329.43,36.262,459.48,-410.71,282.28,426.34,-168.03,0.63934,481.99,-145.78,-7.4569,515.81,-228.68,35.748,371.68,-103.68,-2.8229,356.98,-78.217,12.485,375.57,-60.588,19.742,395.45,-54.442,8.3223,416.07,-45.107,-7.1842,429.46,-76.403,-8.9088,313.99,-45.431,10.239,296.5,-28.633,12.369,272.3,-8.175,3.9956,391.63,-14.843,3.2234,376.53,11.527,9.4685,349.08,27.139,5.2532,368.59,-19.959,13.63,360.26,-10.815,15.503,340.74,16.636,12.468,313.84,28.883,11.395,331.44,-18.591,16.429,309.13,5.073,16.337,288.02,22.12,11.085,339.55,-109.99,-31.003,313.58,-86.876,-26.817,292.43,-69.513,-27.572,527.99,-364.89,152.99,407.29,-136.42,-4.6791,453.36,-101.89,-12.654
0.5167,601.39,-328.91,36.434,459.73,-410.11,282.44,426.6,-167.89,0.52569,482.18,-145.54,-7.5109,516.14,-228.28,35.766,371.82,-103.64,-2.9115,356.96,-78.181,12.409,375.62,-60.56,19.733,395.52,-54.348,8.1882,416.11,-45.01,-7.2354,429.53,-76.254,-9.0452,314.02,-45.416,10.242,296.55,-28.656,12.327,272.79,-7.2834,3.5796,391.68,-14.807,3.1814,376.59,11.609,9.477,349.04,27.155,5.3076,368.53,-19.924,13.546,360.19,-10.841,15.427,340.59,16.793,12.448,313.8,28.868,11.426,331.47,-18.597,16.417,309.3,5.2585,16.17,287.95,22.097,11.14,339.65,-110.03,-30.987,313.41,-86.807,-26.891,292.57,-69.55,-27.632,528.25,-364.26,153.17,407.48,-136.4,-4.6765,453.51,-101.67,-12.819
0.5250,601.78,-328.44,36.565,459.98,-409.47,282.57,426.75,-167.78,0.39824,482.33,-145.37,-7.596,516.46,-227.91,35.782,371.91,-103.64,-2.9888,357.06,-78.176,12.348,375.64,-60.583,19.683,395.61,-54.327,8.11,416.14,-44.935,-7.3186,429.58,-76.174,-9.2198,314.04,-45.434,10.234,296.63,-28.689,12.302,273.06,-6.9852,3.4631,391.79,-14.752,3.1514,376.63,11.624,9.4351,349.22,26.986,5.4197,368.59,-19.927,13.472,361.11,-10.629,13.577,340.73,16.638,12.464,313.77,28.825,11.46,331.53,-18.639,16.387,309.5,5.4447,16.013,287.89,22.046,11.239,339.71,-110.09,-30.963,313.9,-87.116,-26.904,292.47,-69.462,-27.607,528.51,-363.65,153.3,407.56,-136.44,-4.6071,453.6,-101.52,-12.971
